   -0.000805 -0.000797073    -0.999999
   -0.985787     -2.71219     -5.06318
     0.52166    -0.746775      0.41255
   -0.363796      -0.6321     -0.68418
    0.771702     0.206825    -0.601415
  -0.0976465     -3.15104      -5.2549
    0.180432    -0.949181     0.257875
   -0.615435    0.0955669     0.782372
   -0.767257    -0.299871    -0.566916
     0.70405     -3.77201     -5.36373
   -0.508399    -0.854464    -0.106871
   -0.232023     0.255443     -0.93857
    0.829274    -0.452372    -0.328122
     1.61298     -4.33775     -5.35513
    0.914885     -0.20765    -0.346218
   -0.403261    -0.510671    -0.759339
   -0.019127     0.834324    -0.550943
     2.44014     -4.86249     -5.32219
   -0.830054     0.185964     0.525764
    0.517001     0.610071     0.600436
   -0.209093     0.770215    -0.602535
     3.37264     -5.34045     -5.40037
    0.998771    0.0200385   -0.0453333
  -0.0396888    -0.224527    -0.973659
  -0.0296892     0.974262    -0.223456
      4.1744     -5.92681     -5.39742
 -0.00555459     0.597142    -0.802116
    0.525068     0.684398     0.505869
    0.851042    -0.418355    -0.317342
     5.00136     -6.46736     -5.47571
     0.37563   -0.0206678    -0.926539
   -0.882495    -0.313293    -0.350786
   -0.283028     0.949432    -0.135922
     5.84168     -7.01153     -5.63404
   -0.636785    -0.753216    -0.164832
   -0.235249     0.393381    -0.888769
    0.734277    -0.527178    -0.427692
     6.63154     -7.60744     -5.61525
    0.544299    -0.219671    -0.809619
    -0.34474     -0.93842    0.0228523
   -0.764783      0.26667     -0.58651
     7.50248     -8.16879     -5.72757
   -0.660051     0.649692    -0.377138
   -0.259718     0.273719      0.92608
    0.704897      0.70921   -0.0119314
     8.37266      -8.7802     -5.78273
    0.790422     0.108348     0.602904
    0.610691   -0.0624988    -0.789399
  -0.0478489     0.992146    -0.115567
     7.80951     -9.65312      -5.9507
    0.962871    -0.269962 -1.33748e-05
   -0.269954    -0.962845  -0.00735005
  0.00197135   0.00708076    -0.999973
     6.91558     -8.98642     -5.74629
    0.797901    -0.328291    -0.505548
   -0.408973    -0.910952   -0.0539269
   -0.442826     0.249784    -0.861112
      6.0799     -8.45185     -5.71886
   -0.402492    -0.486984     0.775143
   -0.414555      0.85192     0.319962
   -0.816177    -0.192557    -0.544773
     5.21314     -7.78922     -5.70727
   0.0682352     0.932689    -0.354168
    0.775222    -0.273023    -0.569639
   -0.627992    -0.235689    -0.741671
     4.40801     -7.26081     -5.65609
    0.249889     0.104529    -0.962616
   -0.405028    -0.891717    -0.201973
   -0.879493     0.440358    -0.180493
     3.60361      -6.7814     -5.53252
     0.45799    -0.791862     0.403979
   -0.739621   -0.0873256     0.667334
   -0.493159    -0.604424    -0.625672
     2.85354     -6.20316     -5.45506
    0.594974     0.682331     0.424771
    0.497448     0.102496    -0.861418
   -0.631309     0.723822    -0.278442
     1.97816     -5.68738     -5.46873
    -0.72787    -0.116799     0.675694
    0.662265     0.135749      0.73687
   -0.177791     0.983834   -0.0214559
     1.18065     -5.18226     -5.43601
   -0.171628     0.928205    -0.330121
    0.978582      0.12196    -0.165843
   -0.113675    -0.351514    -0.929256
    0.235457     -4.66245     -5.40344
   -0.503731    -0.861661    0.0616113
   -0.273151     0.226535     0.934918
   -0.819539     0.454118    -0.349476
   -0.590489     -4.04347     -5.19261
 -0.00348604    -0.241582    -0.970374
    -0.99977    0.0213931  -0.00173433
   0.0211783     0.970144    -0.241601
    -1.50026     -3.54941     -5.15084
   -0.398136    -0.852801     0.337963
   -0.800062     0.142581    -0.582728
    0.448763    -0.502396     -0.73906
    -2.28948      -3.0176     -5.09272
    -0.37859    -0.513455    -0.770087
   -0.907682     0.368726     0.200387
    0.181061     0.774858     -0.60565
    -3.13096     -2.41397     -5.10455
   -0.770901     0.508431     0.383679
    0.636942     0.611454     0.469499
  0.00410607     0.606318    -0.795211
    -3.89609     -1.88818     -5.10747
    0.446606     0.825787     -0.34441
     0.71666   -0.0997005      0.69026
     0.53567    -0.555099    -0.636335
    -4.81341     -1.33418     -5.07786
   -0.428325    -0.291024     0.855478
    0.431589     0.765868      0.47663
   -0.793895     0.573368    -0.202438
    -5.55905    -0.809298       -4.934
    0.948827    0.0533875     -0.31125
    0.312782    -0.294694     0.902952
  -0.0435169    -0.954099    -0.296312
    -6.50187    -0.299808     -4.90661
  -0.0125012     0.929964    -0.367438
    0.701013     0.270189     0.659984
    0.713039    -0.249328    -0.655295
    -7.29248     0.304621     -4.79963
   0.0035859     0.930241     0.366932
    0.598758     0.291891    -0.745848
   -0.800922     0.222378    -0.555942
    -8.17135     0.780726     -4.65626
   -0.316347    -0.678814    -0.662673
   -0.926564     0.370933    0.0623546
     0.20348     0.633735    -0.746308
    -8.59791   -0.0166379     -4.75698
    0.914649   -0.0374484     0.402511
   -0.361523    -0.521301     0.773011
    0.180881    -0.852551    -0.490346
    -7.86727    -0.556949     -4.83793
   -0.581525     0.717083     0.384215
    0.399783     0.663215    -0.632708
   -0.708521    -0.214333    -0.672353
    -6.92653     -1.05345     -4.96769
    0.372341     0.924585   -0.0806469
    0.907449    -0.344454       0.2406
    0.194676    -0.162768    -0.967268
     -6.1373     -1.67466     -4.91735
   -0.204557     -0.26445    -0.942456
    -0.80512     0.593053   0.00834009
    0.556721     0.760496    -0.334227
    -5.27944     -2.26305     -4.99132
   -0.842626     0.223253     -0.49004
    0.506771     0.636507    -0.581414
    0.182112    -0.738253    -0.649475
    -4.47055     -2.72589     -5.10908
    0.988618    -0.122287    0.0876342
   -0.145418    -0.627406     0.764993
  -0.0385666     -0.76903    -0.638048
     -3.6438     -3.26955     -5.18557
   -0.112034     0.651412    -0.750407
    0.927458    -0.202563    -0.314309
   -0.356749    -0.731184    -0.581463
    -2.83595     -3.86456     -5.24788
   -0.467054     0.490038     0.736019
    0.500961    -0.539262     0.676931
    0.728628     0.684879   0.00637464
     -2.0384     -4.42145     -5.38055
   -0.563791    -0.822062   -0.0797144
   -0.807274       0.5281     0.263476
   -0.174496     0.212897    -0.961367
    -1.14791     -4.90776     -5.39876
   -0.397745     0.910586     0.112393
    0.831898     0.306255     0.462767
    0.386968     0.277563    -0.879326
   -0.284711     -5.48557     -5.41065
   -0.405557    -0.643055    -0.649619
   -0.532684     0.743805    -0.403736
    0.742814     0.182303      -0.6442
    0.520958       -6.032     -5.49792
    0.653706     0.120302    -0.747125
    0.525642    -0.782426      0.33393
   -0.544398    -0.611013    -0.574712
     1.43269     -6.49756     -5.59198
   -0.476172     0.263344     0.838993
   -0.162607      0.91128    -0.378321
   -0.864187    -0.316572    -0.391105
      2.1947     -7.09588     -5.59457
    0.661194     0.436448     0.610193
    0.259475    -0.896201     0.359856
    0.703914   -0.0796046     -0.70581
     3.00806      -7.6487     -5.69234
    -0.52485      -0.1625     -0.83554
    0.342998     0.858009    -0.382326
    0.779028    -0.487252    -0.394589
     3.86133     -8.09076     -5.72951
    0.464314     0.879621     0.103346
    0.249897     -0.24206     0.937528
    0.849685    -0.409481    -0.332207
     4.64185     -8.64122      -5.9152
    0.749228     0.630456     0.202933
    0.372311    -0.147507    -0.916311
    -0.54776      0.76208    -0.345243
      5.4975     -9.17451     -5.91661
    0.610621    -0.386161     0.691391
    0.424556    -0.577359     -0.69743
    0.668501       0.7194    -0.188601
      6.4071     -9.81228     -5.97061
    0.822494    -0.452173     0.345027
   0.0857718    -0.501072    -0.861145
     0.56227      0.73788    -0.373345
     7.17617     -10.3722     -5.97769
    0.573399     0.343242     0.743908
    0.310177    -0.931365     0.190654
     0.75829     0.121422     -0.64051
     6.73412      -11.143     -6.01242
   -0.581969     -0.42996     0.690251
   -0.718236     0.669829    -0.188325
   -0.381378    -0.605362    -0.698633
     5.82532     -10.7101     -6.01897
    0.777527     0.256384    -0.574212
    0.381055    -0.918469     0.105884
   -0.500249    -0.301134    -0.811831
     4.87833     -10.0375     -6.06525
   -0.984959    0.0639294     0.160525
     0.10663     0.955923      0.27357
    -0.13596     0.286572    -0.948362
     4.12066     -9.40725     -5.88488
   0.0488583     0.638559     -0.76802
    0.774863    -0.509427    -0.374262
   -0.630238    -0.576824    -0.519685
     3.33439     -8.90937     -5.80506
    0.746397    -0.473268     0.467876
    -0.63777    -0.709512     0.299738
    0.190107     -0.52212    -0.831414
      2.4211       -8.414     -5.81472
    0.265049     0.906616    -0.328324
    0.806528   -0.0218381     0.590792
    0.528451    -0.421391       -0.737
     1.67898     -7.96482     -5.75709
    0.536299    0.0918317     0.839017
    0.605631    -0.734243    -0.306755
    0.587872     0.672648     -0.44939
    0.887368     -7.48708     -5.66423
    0.799775    -0.588803      0.11692
   -0.226652    -0.115832     0.967064
   -0.555867    -0.799934    -0.226093
   0.0881515      -6.8136     -5.58817
   -0.376829    -0.716227     0.587382
   -0.328176     0.696228      0.63841
   -0.866199     0.047807    -0.497407
   -0.908719     -6.27823     -5.61677
   -0.246257    -0.630695    -0.735922
     -0.9554     0.285664    0.0748812
    0.162999      0.72154    -0.672913
    -1.77933      -5.7518     -5.50043
   0.0116049    -0.816728    -0.576906
   -0.888022    -0.273631     0.369517
   -0.459654     0.508017    -0.728448
    -2.70587     -5.31206     -5.47386
   -0.732563     0.329506    -0.595633
    0.669926     0.193931    -0.716652
   -0.120629    -0.924022    -0.362811
     -3.3828     -4.65703     -5.38314
   -0.226373    -0.504778     0.833039
   -0.794368    -0.399256    -0.457793
     0.56368    -0.765371    -0.310598
     -4.1509       -4.111     -5.14583
   -0.144608      0.98359     0.107888
    0.461558   -0.0293937     0.886623
    0.875244     0.178009    -0.449734
    -5.07083     -3.61101      -5.1828
   -0.174312    -0.403618     0.898169
    -0.71849     0.675859     0.164276
   -0.673341     -0.61669    -0.407806
    -5.80168      -3.0649     -5.11779
    0.831953     0.524341     0.181443
    0.200974    -0.589586     0.782303
    0.517169    -0.614373    -0.595887
    -6.68482     -2.51992     -5.11553
    -0.91804     0.372604    -0.135533
     0.22518     0.771332     0.595265
    0.326339     0.515958    -0.792017
    -7.47175     -1.95223     -5.02271
     0.43084     0.538968    -0.723803
    0.885108    -0.408764     0.222477
   -0.175957    -0.736495    -0.653157
    -8.35002     -1.40476     -4.99389
   -0.299892    -0.448443       -0.842
   -0.952335     0.192439     0.236698
   0.0558882      0.87285    -0.484779
    -9.22437    -0.812037     -4.86185
    0.853406    -0.520415    0.0294211
    -0.51734    -0.838763     0.169813
   -0.063696     -0.16014    -0.985037
     6.65552     -11.0476      -7.0662
    0.527275    -0.460397     0.714154
  -0.0810245    -0.863896     -0.49711
    0.845823      0.20425    -0.492814
     5.75943     -10.5682      -7.1346
   -0.223531     0.973546   -0.0473455
    0.485237     0.153277     0.860843
    0.845328     0.169451    -0.506663
     4.95322     -9.89549     -7.05499
    0.697653    -0.707127    -0.115113
   -0.202753    -0.348979     0.914934
   -0.687147    -0.614967    -0.386839
      4.1515     -9.37067     -6.94783
    0.533787    -0.742183      0.40526
 -0.00462835    -0.481804    -0.876267
    0.845606     0.465864    -0.260616
     3.31172      -8.7514     -6.90759
   -0.966888    -0.229867    -0.110851
   -0.255198     0.872237     0.417224
 0.000782073     0.431698    -0.902018
     2.47265     -8.36634     -6.78514
    0.513771    0.0733923    -0.854782
   -0.786041    -0.358963    -0.503275
   -0.343771     0.930462    -0.126735
     1.74603     -7.82496     -6.77588
   -0.831046     0.527513    -0.176331
    0.405469     0.791588     0.457148
    0.380733     0.308414    -0.871736
     0.93512     -7.35622     -6.64085
  -0.0332161   -0.0846706     0.995855
    0.615611     0.783219     0.087125
    -0.78735     0.615953    0.0261086
   0.0307737     -6.69337     -6.50797
    -0.31618     0.573489     0.755738
     0.76762     0.622759    -0.151427
   -0.557485     0.532241    -0.637126
   -0.822709     -6.18214     -6.57346
   -0.970745    0.0947914    -0.220611
    0.239344     0.308493    -0.920623
  -0.0192104    -0.946492    -0.322155
    -1.75427     -5.62628     -6.39115
   -0.395298    -0.729483     0.558206
   -0.514549    -0.327548    -0.792434
    0.760906    -0.600473    -0.245876
    -2.66388     -5.12159     -6.42062
    0.820705     -0.52772    -0.218987
    0.107403    -0.233952     0.966298
   -0.561167    -0.816565    -0.135327
    -3.40204     -4.60764     -6.31568
    -0.15254     0.958196    -0.242057
    0.573074     0.285301     0.768238
    0.805182   -0.0215292    -0.592637
    -4.19728     -4.09391     -6.17908
    0.423973      0.83132      0.35938
     0.74546    -0.094974     -0.65975
   -0.514332     0.547619    -0.659982
     -4.9801     -3.54573     -6.14154
   -0.609724        0.356     0.708167
   0.0162228     0.898876    -0.437903
   -0.792448    -0.255511    -0.553841
    -5.75073     -2.98042      -6.1529
   -0.297936    -0.857858    -0.418705
   -0.888567    0.0889442     0.450041
    -0.34883     0.506131    -0.788764
    -6.70717     -2.39997      -6.1195
    0.618582     0.524987     -0.58459
    0.685636    -0.724041    0.0752843
   -0.383744    -0.447386    -0.807829
    -7.49414     -1.90046       -6.032
    0.874357     0.454071    -0.171232
    0.113423     0.151862     0.981872
    0.471843    -0.877928    0.0812791
    -8.33657     -1.45719     -5.99685
   -0.464028     0.403092     0.788793
    0.524873     0.842431    -0.121732
   -0.713573      0.35753    -0.602484
    -9.29801     -0.85389     -5.91086
   -0.532577     0.314124     0.785931
    0.603922     0.791618     0.092844
   -0.592992     0.524088    -0.611304
    -8.73034     0.129456     -5.73771
